surface_m2,log_surface,rooms,bathrooms,total_rooms,rooms_per_m2,city_tier,prop_tier,city_encoded,is_sale,is_apartment,is_villa,is_studio,type_appartement
-0.36716417910447763,-0.7781450354497399,0.0,0.0,0.0,0.6614173228346458,3,2,4,1,1,0,0,True
2.453731343283582,1.1707544070368432,1.0,0.0,1.0,-0.5590551181102362,3,2,4,1,1,0,0,True
2.4477611940298507,1.169389635074459,0.0,0.0,0.0,-0.6377952755905512,3,2,4,1,1,0,0,True
0.7044776119402985,0.5706507981428875,0.0,0.0,0.0,-0.5275590551181103,3,2,4,1,1,0,0,True
0.7611940298507462,0.6011160013208424,1.0,0.0,1.0,-0.35433070866141736,3,2,4,1,1,0,0,True
-0.3283582089552239,-0.6398654715776874,0.0,0.0,0.0,0.4094488188976378,3,2,4,1,1,0,0,True
-0.2507462686567164,-0.4265140417790076,0.0,0.0,0.0,0.10236220472440938,3,2,4,1,1,0,0,True
0.6567164179104478,0.5438991993234602,0.0,0.0,0.0,-0.5196850393700787,3,2,4,1,1,0,0,True
-0.22388059701492538,-0.3658461460476053,0.0,0.0,0.0,0.03149606299212593,3,2,4,1,1,0,0,True
-0.14626865671641792,-0.2158566966613725,1.0,0.0,1.0,0.48818897637795267,3,2,4,1,1,0,0,True
-0.5223880597014925,-2.3293586004854894,0.0,0.0,0.0,15.031496062992128,3,2,4,1,1,0,0,True
-0.1791044776119403,-0.27535077145874043,0.0,0.0,0.0,-0.062992125984252,3,2,4,1,1,0,0,True
0.208955223880597,0.22355627402997036,0.0,0.0,0.0,-0.40157480314960636,3,2,4,1,1,0,0,True
-0.29850746268656714,-0.5497681586674964,0.0,0.0,0.0,0.2677165354330709,3,2,4,1,1,0,0,True
-0.19402985074626866,-0.3042052860450935,0.0,0.0,0.0,-0.03149606299212607,3,2,4,1,1,0,0,True
0.21791044776119403,0.2316801382238538,0.0,0.0,0.0,-0.40157480314960636,3,2,4,1,1,0,0,True
0.05373134328358209,0.06482487866012718,2.0,0.0,2.0,0.48031496062992124,3,2,4,1,1,0,0,True
23.34328358208955,2.5906109378841817,0.0,0.0,0.0,-0.7086614173228347,3,2,4,1,1,0,0,True
20.35820895522388,2.4993209861159214,0.0,0.0,0.0,-0.7086614173228347,3,2,4,1,1,0,0,True
-0.34328358208955223,-0.6897964460660189,0.0,0.0,0.0,0.49606299212598426,3,2,4,1,1,0,0,True
0.24477611940298508,0.25548817097176457,0.0,0.0,0.0,-0.4173228346456694,3,2,4,1,1,0,0,True
1.9402985074626866,1.0421265790211292,4.0,0.0,4.0,-0.24409448818897642,2,2,2,1,1,0,0,True
5.576119402985075,1.6591959442321313,0.0,0.0,0.0,-0.6771653543307087,3,2,4,1,1,0,0,True
0.21194029850746268,0.22627496757658466,3.0,0.0,3.0,0.5354330708661418,3,2,4,1,1,0,0,True
0.9552238805970149,0.6961326121630278,4.0,0.0,4.0,0.07086614173228345,3,2,4,1,1,0,0,True
1.0298507462686568,0.7294279203764109,3.0,0.0,3.0,-0.11811023622047248,3,2,4,1,1,0,0,True
-0.05970149253731343,-0.08006217217774815,0.0,0.0,0.0,-0.22834645669291345,3,2,4,1,1,0,0,True
0.13134328358208955,0.1487864193704594,3.0,0.0,3.0,0.6929133858267715,3,2,4,1,1,0,0,True
1.7641791044776118,0.9917716041199882,0.0,0.0,0.0,-0.6141732283464567,3,2,4,1,1,0,0,True
1.6119402985074627,0.9450403921994495,0.0,0.0,0.0,-0.6062992125984252,3,2,4,1,1,0,0,True
-0.28059701492537314,-0.5009080544468397,0.0,0.0,0.0,0.1968503937007873,3,2,4,1,1,0,0,True
0.09850746268656717,0.11451384326161995,3.0,0.0,3.0,0.7637795275590552,3,2,4,1,1,0,0,True
-0.16417910447761194,-0.2476647818280617,0.0,0.0,0.0,-0.08661417322834648,3,2,4,1,1,0,0,True
0.12835820895522387,0.14574075497543074,0.0,0.0,0.0,-0.3622047244094489,3,2,4,1,1,0,0,True
24.585074626865673,2.625268157290065,0.0,0.0,0.0,-0.7086614173228347,3,2,4,1,1,0,0,True
0.2746268656716418,0.2810042110625349,0.0,0.0,0.0,-0.4251968503937008,3,2,4,1,1,0,0,True
0.0,0.0,1.0,0.0,1.0,0.15748031496062992,3,2,4,1,1,0,0,True
4.388059701492537,1.5115258615219969,552.0,0.0,552.0,25.67716535433071,3,2,4,1,1,0,0,True
-0.3283582089552239,-0.6398654715776874,0.0,0.0,0.0,0.4094488188976378,3,2,4,1,1,0,0,True
-0.08955223880597014,-0.12390735205254981,3.0,0.0,3.0,1.3858267716535435,3,2,4,1,1,0,0,True
-0.020895522388059702,-0.026968305042193372,2.0,0.0,2.0,0.6456692913385826,3,2,4,1,1,0,0,True
0.24477611940298508,0.25548817097176457,0.0,0.0,0.0,-0.4173228346456694,3,2,4,1,1,0,0,True
0.34626865671641793,0.33861726534442776,0.0,0.0,0.0,-0.4488188976377953,3,2,4,1,1,0,0,True
1.044776119402985,0.7358967531689462,0.0,0.0,0.0,-0.5669291338582678,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,2.0,0.0,2.0,1.6456692913385826,3,2,4,1,1,0,0,True
0.7611940298507462,0.6011160013208424,1.0,0.0,1.0,-0.35433070866141736,3,2,4,1,1,0,0,True
-0.3283582089552239,-0.6398654715776874,1.0,0.0,1.0,1.535433070866142,3,2,4,1,1,0,0,True
0.7611940298507462,0.6011160013208424,1.0,0.0,1.0,-0.35433070866141736,3,2,4,1,1,0,0,True
0.9552238805970149,0.6961326121630278,0.0,0.0,0.0,-0.5590551181102362,3,2,4,1,1,0,0,True
-0.2716417910447761,-0.47772785065141865,1.0,0.0,1.0,1.0551181102362204,3,2,4,1,1,0,0,True
1.4328358208955223,0.8856325243650829,0.0,0.0,0.0,-0.5984251968503937,3,2,4,1,1,0,0,True
0.9044776119402985,0.6725287273505522,0.0,0.0,0.0,-0.5511811023622049,3,2,4,1,1,0,0,True
0.5373134328358209,0.4720483221234283,0.0,0.0,0.0,-0.49606299212598426,3,2,4,1,1,0,0,True
1.0865671641791044,0.7536905219380741,0.0,0.0,0.0,-0.5748031496062993,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,0.0,0.0,0.0,0.07086614173228345,3,2,4,1,1,0,0,True
-0.2716417910447761,-0.47772785065141865,0.0,0.0,0.0,0.16535433070866137,3,2,4,1,1,0,0,True
0.47761194029850745,0.43307763196796784,213.0,0.0,213.0,48.84251968503937,3,2,4,1,1,0,0,True
-0.31343283582089554,-0.5933338802778341,1.0,0.0,1.0,1.3858267716535435,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,1.0,0.0,1.0,0.8582677165354331,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,0.0,0.0,0.0,0.07086614173228345,3,2,4,1,1,0,0,True
0.05970149253731343,0.07166244090165488,5.0,0.0,5.0,1.6456692913385826,3,2,4,1,1,0,0,True
29.313432835820894,2.743168366661091,0.0,0.0,0.0,-0.7086614173228347,3,2,4,1,1,0,0,True
0.9552238805970149,0.6961326121630278,0.0,0.0,0.0,-0.5590551181102362,3,2,4,1,1,0,0,True
0.3582089552238806,0.34776456599897604,1.0,0.0,1.0,-0.18897637795275593,3,2,4,1,1,0,0,True
-0.1791044776119403,-0.27535077145874043,0.0,0.0,0.0,-0.062992125984252,3,2,4,1,1,0,0,True
-0.208955223880597,-0.33433132724875997,1.0,0.0,1.0,0.7165354330708662,3,2,4,1,1,0,0,True
0.1373134328358209,0.1548373484722882,3.0,0.0,3.0,0.6771653543307087,3,2,4,1,1,0,0,True
-0.2537313432835821,-0.4335996028669041,0.0,0.0,0.0,0.11023622047244097,2,2,2,1,1,0,0,True
0.3582089552238806,0.34776456599897604,0.0,0.0,0.0,-0.45669291338582685,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,1.0,0.0,1.0,0.8582677165354331,3,2,0,1,1,0,0,True
2.4477611940298507,1.169389635074459,0.0,0.0,0.0,-0.6377952755905512,3,2,4,1,1,0,0,True
0.9552238805970149,0.6961326121630278,2.0,0.0,2.0,-0.24409448818897642,3,2,4,1,1,0,0,True
-0.3641791044776119,-0.7664567076461462,0.0,0.0,0.0,0.6377952755905512,3,2,4,1,1,0,0,True
1.2537313432835822,0.8205675727874405,2.0,0.0,2.0,-0.3228346456692914,3,2,4,1,1,0,0,True
-0.1791044776119403,-0.27535077145874043,3.0,0.0,3.0,1.9055118110236224,3,2,4,1,1,0,0,True
-0.04477611940298507,-0.05915074035573484,2.0,0.0,2.0,0.7165354330708662,3,2,4,1,1,0,0,True
7.543283582089552,1.8498655806136208,0.0,0.0,0.0,-0.6850393700787403,3,2,1,1,1,0,0,True
-0.26865671641791045,-0.47017251934501153,0.0,0.0,0.0,0.15748031496062992,3,2,4,1,1,0,0,True
0.5164179104477612,0.45865977216604603,0.0,0.0,0.0,-0.49606299212598426,3,2,4,1,1,0,0,True
2.925373134328358,1.2707776689717336,2.0,0.0,2.0,-0.5118110236220473,3,2,4,1,1,0,0,True
-0.31343283582089554,-0.5933338802778341,0.0,0.0,0.0,0.33070866141732275,3,2,4,1,1,0,0,True
3.1940298507462686,1.321827528550434,2.0,0.0,2.0,-0.5275590551181103,3,2,4,1,1,0,0,True
2.8059701492537314,1.2468049935644088,0.0,0.0,0.0,-0.6456692913385828,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,0.0,0.0,0.0,0.07086614173228345,3,2,4,1,1,0,0,True
-0.31044776119402984,-0.5843958376283298,0.0,0.0,0.0,0.3228346456692913,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,0.0,0.0,0.0,0.07086614173228345,3,2,4,1,1,0,0,True
0.9552238805970149,0.6961326121630278,0.0,0.0,0.0,-0.5590551181102362,3,2,4,1,1,0,0,True
0.7611940298507462,0.6011160013208424,1.0,0.0,1.0,-0.35433070866141736,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,1.0,0.0,1.0,0.8582677165354331,3,2,0,1,1,0,0,True
29.313432835820894,2.743168366661091,0.0,0.0,0.0,-0.7086614173228347,3,2,4,1,1,0,0,True
-0.023880597014925373,-0.030909241174822626,0.0,0.0,0.0,-0.25984251968503946,3,2,4,1,1,0,0,True
