price,surface_m2,rooms,log_surface,price_per_m2,city_enc,property_type_enc,transaction_type_enc
1.002092182896534,0.24944309132859496,-0.7603420231166577,5.5254529391317835,-0.023150865227849485,6,1,0
0.39195747009101606,-0.5372199222651465,-0.7603420231166577,4.382026634673881,0.03125866809623303,6,1,0
-0.10084364409805592,-0.6338276607766585,0.6028256849943595,4.07753744390572,-0.00025413448934398053,2,0,2
-0.6344768506056511,1.1005112639300112,0.6028256849943595,6.077642243349034,-0.0780397933138053,6,1,0
-0.6328341802250208,-0.34860481374267044,-0.7603420231166577,4.795790545596741,-0.07761697153562136,6,0,1
-0.6391795812381982,0.019424666301185205,2.647577247160885,5.303304908059076,-0.07809866997625853,6,3,2
-0.6384661929586102,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,6,6,0
-0.6274368346886643,-0.21059375872622457,-0.7603420231166577,5.017279836814924,-0.07742379448289165,6,1,0
2.189719401372474,0.20343940632311303,-0.7603420231166577,5.484796933490655,0.020566902607915282,6,6,2
0.2980905911978595,0.019424666301185205,-0.7603420231166577,5.303304908059076,-0.038866964432977526,6,1,0
-0.6380672587233143,-0.3716066562454114,0.6028256849943595,4.7535901911063645,-0.07797442737895538,6,0,2
-0.6373867238513389,-0.5326195537645982,-0.7603420231166577,4.394449154672439,-0.07782324533768865,6,0,0
-0.6274368346886643,-0.21059375872622457,-0.7603420231166577,5.017279836814924,-0.07742379448289165,6,1,0
2.189719401372474,-0.09558454621251967,-0.7603420231166577,5.170483995038151,0.05723585962786579,6,1,0
-0.6264981658997327,2.273605231569801,0.6028256849943595,6.53813982376767,-0.0779863852805245,6,5,0
-0.3589775610542365,0.9394983664108243,1.9659933931053768,5.993961427306569,-0.07226367524387461,6,1,2
0.20422371230470293,-0.1645900737207426,-0.7603420231166577,5.081404364984463,-0.03395568343137501,6,3,2
-0.6386539267163965,-0.5786232387700802,-0.7603420231166577,4.2626798770413155,-0.07792708385029397,6,1,2
-0.6372928569724458,1.1005112639300112,0.6028256849943595,6.077642243349034,-0.07809398675934022,6,1,0
2.189719401372474,0.9394983664108243,-0.7603420231166577,5.993961427306569,-0.018922743413569885,6,6,2
-0.5983381022317857,2.273605231569801,0.6028256849943595,6.53813982376767,-0.07764473094997824,6,1,0
-0.6405570776859553,-0.21059375872622457,-0.7603420231166577,5.017279836814924,-0.07815603373835725,6,1,0
-0.6405627096986889,0.4334578313505228,-0.7603420231166577,5.673323267171493,-0.07815676534987197,6,1,0
-0.6405171842624257,-0.9006490338084538,-0.07875816906114906,0.0,-0.07743264937009563,6,1,1
-0.6405312642942597,-0.6246269237755622,-0.7603420231166577,4.110873864173311,-0.07815066407112882,4,1,0
